0	Female U.S.A 18-24 Caucasian Master	the group heads to dinner for some food and drinks . they are still anxiously loving the night .	It's going to be a fun night out
1	Male U.S.A 55-74 Caucasian HighSchool	she brought her bag to carry her purchases .	Well, Ma, we better head off to get that shopping done .
1	Female U.S.A 25-34 Caucasian Edu-AssociateDegree	we were going to try our best to win .	!
1	Male U.K 25-34 Caucasian Bachelor	we visited the fair and rode the ferris wheel .	Once again the fayre was in town
0	Female U.S.A 18-24 SouthAsian Master	we had a great time at the saint patricks parade	Everyone is Irish and everyone loves a parade on St  Patrick's Day .
1	Female U.S.A 25-34 Other NoDegree	a group of mourners talk outside after the service .	Though he was surrounded by family and friends, all he felt was the empty space left by he absence .
0	Female U.S.A 25-34 EastAsian Edu-AssociateDegree	wow | the party was a great success . glad it was mostly `` treating '' and very little `` tricking '' .	I will be waiting to see you there .
0	Male U.S.A 35-44 EastAsian NoDegree	everyone had a good time and enjoyed their gifts .	They enjoyed the time together opening gifts .
1	Female U.S.A 18-24 Caucasian SomeHighSchool,NoDiploma	everyone had a good time and enjoyed their gifts .	They enjoyed the time together opening gifts .
1	Female U.S.A 25-34 Caucasian HighSchool	but at the end of the day | all of the partiers have a good time .	The party ended on a good note and everyone was happy .
0	Male U.S.A 25-34 Caucasian Master	when i got back to the house i was very hungry .	By the time we got home we were both quite tired and hungry .
0	Male U.S.A 18-24 PacificIslander Bachelor	when the food came it was delicious .	And the singer was ON FIRE .
0	Female U.S.A 35-44 Caucasian Doctorate	they needed help with the fruit .	That's fine, we got plenty of fruit right here .
0	Male U.S.A 35-44 Other NoDegree	this christmas is going to be a good holiday .	To finish off the night, Michael brought out the gifts he made for his family .
1	Female U.S.A 55-74 Caucasian NoDegree	they had a nice visit to the museum	Finally, a more typical wall art piece finishes the tour .
1	Female U.S.A 55-74 Caucasian Edu-AssociateDegree	after that the kids sat to play video games .	!
0	Male U.S.A Under12 SouthAsian SomeHighSchool,NoDiploma	having fun with others .	He liked having fun .
1	Male U.S.A 25-34 Caucasian Bachelor	there was nothing but rubble left on this side .	Some parts were much more damaged than others .
0	Male U.S.A 45-54 African TradeOrTechnicalOrVocationalTraining	they exchanged vows to express their love for each other .	The vows spoke of love and they express their gratitude .
0	Female U.S.A 18-24 Ethnic-NativeAmerican Doctorate	then | we went to a mini race car facility and let him drive the car .	After dinner we went to a park that had a race facility .
1	Male U.S.A 25-34 EastAsian Bachelor	this is a picture of two people .	That evening, they went out to a party and saw some men dancing on a table .
0	Male U.S.A 18-24 EastAsian Bachelor	the best essay was chosen and an award was given !	The kids learned about astronomy .
1	Female U.S.A 55-74 Caucasian Bachelor	the group gathered around | remembering old times and making new memories .	Everyone shares a glass of wine .
0	Male U.K 35-44 HispanicOrLatino HighSchool	this was the lorraine motel	IT IS A LORRAINE MOTEL
0	Male U.S.A 18-24 Caucasian Edu-AssociateDegree	of course | everybody likes to have their picture taken with speakers .	Everyone had a lot of fun and took many pictures .
0	Male U.S.A 45-54 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	they all told the story of sleeping beauty .	One of the most memorable windows depicts the prince kissing the princess to wake her up from her slumber .
1	Male U.S.A 25-34 EastAsian Bachelor	i went up to the farm on my motorcycle .	The biker rode up to the farm, wondering what he would see .
1	Female U.S.A 25-34 African HighSchool	the military men were taking photos	A group of fellow soldess pose for a photo
0	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	and some spam .	Then came the tedious task of chopping up the ham .
0	Non-binary U.S.A 18-24 Caucasian HighSchool	a big bus .	Our tour bus waited outside while we toured the factory .
1	Male U.S.A 18-24 Caucasian Bachelor	the kitchen is spacious and has alot of counter space too	the entertainment had arrived
1	Female U.S.A 25-34 Caucasian Bachelor	they took time to take photos between mixing .	She took some time to take photos of her roommate and date before mixing the eggs into the batter .
0	Female U.K 25-34 Caucasian Bachelor	as a show of support some of the boys shaved their heads .	After a few days of being in the refugee camp , thses young people are showing their happiness as they smile and show how thankful they are to be in a safe territoru=y , where they can eat, rest and feel safe as the problems they have had are being solved and they can find a better way to live .
1	Male U.S.A 35-44 Caucasian NoDegree	grandma and grandpa were so excited for the baby . it was a good day .	Grandma and Grandpa were happy to celebrate with the child and its father .
0	Male U.S.A 25-34 HispanicOrLatino Master	the old churches were breathtaking .	IT IS A BUILDINGSI
0	Female U.S.A 25-34 Other Bachelor	the stadium was packed .	The stadium is packed with fans .
1	Male U.S.A 35-44 EastAsian Doctorate	he was a bit of a cheapskate though | wished he could 've build his own tv .	He was wishing for a TV, but didn't buy one since he was a total cheapskate .
1	Female U.S.A 45-54 Caucasian NoDegree	there also a billy goat standing	The little goat struck a pose .
0	Female U.S.A 45-54 Other NoDegree	the fireworks were the best part of the day .	That evening there was a wonderful fireworks display .
1	Female U.S.A 18-24 Caucasian NoDegree	however | it was all worth it | as nothing gave them more pride than watching their little guys grow up to be big | strong geese .	The two geese were great parents .
0	Male U.S.A 18-24 PacificIslander Bachelor	we took another volleyball to knock it back down .	We had to take another volleyball to knock the other ball off the roof .
0	Male U.S.A 25-34 PacificIslander NoDegree	when you 're in this region | it is really important that you explore the local culture .	There was a protest outside and it looked intense .
0	Male U.S.A 45-54 Caucasian NoDegree	the church where we got married .	Today we toured our parents town and started at the church .
1	Female U.S.A 35-44 Caucasian NoDegree	they approach it and decide to enter .	the house had awesome brickwork architecture .
0	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	he loved all of his kids with a passion | and he loved that he had a new daughter .	He loved his daughters as he kissed them .
1	Female U.S.A 35-44 Caucasian NoDegree	the crowd began to cheer as the visiting team made their way on to the pitch .	!
0	Male U.S.A 55-74 Caucasian Master	it was the scottish games this weekend . my family decided to attend and were prepared enough to bring sunglasses .	They were ready for the solar eclipse .
1	Female U.S.A 35-44 Caucasian NoDegree	there was n't much food to be sought .	There was plenty of food
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	eggs have been died and placed in the basket .	The little girl is dying eggs for the baskets,
0	Male U.S.A 18-24 EastAsian Bachelor	the gang was going to have a get together	!
0	Male U.S.A 18-24 SouthAsian NoDegree	our bedroom at the cottage while on vacation .	The vacation home was so amazing, just the perfect fit for two .
1	Female U.S.A 25-34 African SomeHighSchool,NoDiploma	shooting went well .	WE decided to to grab a bite, I was so hungry and really enjoyed the meal
0	Female U.S.A 18-24 African HighSchool	people that did n't want to participate showed support by wearing holiday colors .	The women even supported the people running .
1	Female U.S.A 45-54 EastAsian TradeOrTechnicalOrVocationalTraining	they started the night by looking at photos from one couple 's recent vacation .	We shared recent vacation pictures before we started anything else .
0	Female U.S.A 55-74 Caucasian HighSchool	we had a wonderful time !	!
0	Male U.S.A 25-34 Caucasian SomeHighSchool,NoDiploma	there was a costume party in my city today .	The big Cosplay convention was being held in Dallas .
0	Male U.S.A 25-34 African Bachelor	this handsome tortoise is [male] . no one knows how old he is .	But what about turtles ?
1	Female U.S.A 18-24 Ethnic-NativeAmerican HighSchool	time for a group photo memory for the photo book !	these are family members enjoying there day in the park
0	Female U.S.A 25-34 Caucasian Doctorate	[male] finally getting a chance to speak to the camera .	Finally, the male event coordinator got up to speak, officially beginning the race .
0	Female U.S.A 18-24 Other Bachelor	we all gathered at the church for the baptism .	Everyone was excited for the baptism
0	Male U.S.A 45-54 African TradeOrTechnicalOrVocationalTraining	the bus with rabbits was going	The city has many tours you can take but one of the best is the rabbit bus tour .
0	Female U.S.A 35-44 African TradeOrTechnicalOrVocationalTraining	the little town sits atop a little hill over looking the water .	The town sits around a lot of water .
1	Male U.S.A 18-24 Caucasian HighSchool	this was by far the best family vacation i had .	It was a fun day for the whole family at the amusement park .
0	Female U.S.A 45-54 Caucasian HighSchool	on the couple 's wedding day | the bride proceeded down the aisle | seemingly not nervous in the least .	The wedding went seemingly well then we all proceeded eagerly to the reception .
0	Female U.S.A 35-44 EastAsian Master	i liked this view particularly .	The view was magnificent
1	Female U.S.A 25-34 Caucasian HighSchool	someone had left a bunch of old papers .	There were a bunch of papers left behind .
1	Male U.S.A 18-24 Caucasian SomeHighSchool,NoDiploma	the whole city seemed to be forgotten in time .	The Buddhist temple was a wonderful artifact that seemed forgotten, from a city from another time .
0	Male U.S.A 45-54 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	then finally darkness falls and it starts .	The fireworks finally start on the fourth of July .
0	Male U.S.A 25-34 Ethnic-CentralAsian Bachelor	i went for a walk one evening .	I like to walk in the evening after the temp cools down .
0	Male U.S.A 25-34 Other HighSchool	a lot of tourists lined up to take a photo of the bridge .	There were a lot of tourists there taking photos .
0	Male U.K 25-34 Caucasian SomeHighSchool,NoDiploma	another man was already having his own party in his basement .	Rockstars and celebrities are also popular costume ideas .
1	Female U.S.A 18-24 Caucasian NoDegree	people were looking at them	People came from all over to see the cars .
1	Male U.S.A 25-34 Ethnic-NativeAmerican Master	he has worked long and hard to get through graduate school and i could n't be more proud .	this person hand take for nice verybeautiful gifts
1	Female U.S.A 35-44 Caucasian Bachelor	we walked up and they were just coming down the aisle .	The mother of the bride walked with the couple as they were coming down the aisle .
1	Female U.S.A 35-44 Caucasian HighSchool	nature was everywhere | here is a praying mantis i found on my hike .	I say something praying in nature, a praying mantis .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	we had a great time talking and laughing .	They spent the time talking and laughing with each other .
1	Female U.S.A 18-24 Caucasian NoDegree	when in nyc we went to china town .	I went to visit China .
0	Female U.S.A 35-44 Other NoDegree	and the presentations were a bit dry | though not without some humor .	They had everything planned out .
0	Female U.S.A 35-44 Caucasian Doctorate	then | they celebrated the wonderful meal and played with the dog .	everyone will be full then
0	Female U.K 35-44 Caucasian Bachelor	the youth and adults are seen enjoying the event .	The children were watching a scary movie .
1	Male U.S.A 25-34 African HighSchool	and there were children there	Kids are really the future .
1	Female U.S.A 45-54 Caucasian Bachelor	[male] and his wife loved each other very much .	Margaret and Gavin arrive at Julia and Mike's wedding, finally .
0	Female U.S.A 45-54 Ethnic-NativeAmerican NoDegree	then | you must gather all of the ingredients	He gathers all of his ingredients .
0	Male U.S.A 25-34 Ethnic-NativeAmerican Bachelor	nothing like a good belly laugh !	Jenny farted and I laughed so hard my belly hurt .
1	Female U.S.A 45-54 EastAsian NoDegree	we got a little hungry so we sat down and had some food and beer .	They was hungry for food so sat down and ate .
0	Male U.S.A 25-34 African NoSchoolingCompleted	the protestors are not letting this person get through .	OTHER MAN JOINING IN THE PROTEST
0	Female U.S.A 25-34 African SomeHighSchool,NoDiploma	[male] and [female] sorted through finer details in between meetings .	She sorted the meetings for her male coworkers .
1	Female U.S.A 25-34 Caucasian Bachelor	afterwards we had a bunch of cake .	!
1	Female U.S.A 25-34 African Edu-AssociateDegree	this bus will take you to all the sights .	Off to the Olympics
0	Male U.S.A 25-34 African NoDegree	she did a lot of work in the kitchen . the electric mixer helps !	Today we took time to use our mixer in the kitchen .
0	Female U.S.A 35-44 MiddleEastern Bachelor	they had a great variety .	There was such a variety of treats inside the shop
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	how tall is he now after all these years ? !	My son measured himself to see how tall he was .
1	Male U.S.A 18-24 Ethnic-NativeAmerican Master	our favorite was this new organization sports car . it was beautiful .	IT IS A BLACK CAR
0	Male U.S.A 35-44 HispanicOrLatino Bachelor	i went to an art exhibit .	This piece has cheetas dressed as bride and groom .
0	Male U.S.A 35-44 HispanicOrLatino Bachelor	there was dancers .	One of these kinds were dancers, the scum of the earth .
0	Female U.K 18-24 Other NoDegree	you could see for miles from where the tour took us .	IT IS A SEA SOURE
0	Female U.S.A 55-74 EastAsian NoDegree	the speakers were being shown over the big screen .	The speakers were shown on the screen .
1	Female U.K 25-34 Caucasian Bachelor	papa smurf was set up behind the chairs for the audience .	In end end the only smurf on set was papa smurf .
1	Male U.S.A 25-34 EastAsian Bachelor	the art is amazing	There was a design of a demon with lightning shooting out of his eyes .
0	Female U.S.A 25-34 Ethnic-NativeAmerican NoDegree	beer is great at taking pictures .	IT IS A DRINKS
1	Female U.S.A 45-54 African HighSchool	this was ridden several times .	The ferris wheel i saw is huge, but looks like fun .
0	Female U.S.A 18-24 EastAsian NoDegree	looks like my boardwalk to the water needs to be repairs . i 'm telling you | they should really update that brochure once and awhile !	There is no telling when they will update the dock so people can enjoy the water
0	Female U.S.A 25-34 EastAsian Bachelor	we took some pictures before the wedding to capture the moment .	Today we took a moment to capture this wedding .
1	Female U.S.A 25-34 Caucasian NoDegree	we stayed to watch fireworks in the night sky .	We stayed until close to watch the the fireworks in the sky .
1	Female U.S.A 25-34 African HighSchool	there was a resort that accompanies the beach .	palm trees surround the resort .
0	Female U.S.A 25-34 HispanicOrLatino NoDegree	the karaoke night was a great idea !	Chuck was stoned out of his mind, though, and thought Jeff and Sarah's make out session was awesome .
0	Female U.S.A 25-34 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	they were such a cute couple and they are smart .	we look a like don't we
0	Female U.S.A 25-34 Caucasian NoDegree	her boyfriend ordered a margarita .	She thought her boyfriend looked cute drinking his margarita through a straw .
0	Male U.S.A 25-34 African NoDegree	we saw some interesting statues on our trip .	This store looks like it has interesting things .
0	Male U.S.A 25-34 PacificIslander HighSchool	we attended a rally to stop hate violence	The protest started small .
0	Female U.S.A 25-34 African Edu-AssociateDegree	there was a beautiful building on the other side .	We saw some beautiful buildings .
1	Female U.S.A 55-74 EastAsian Master	family take pictures .	The little boy is taking a picture of his favorite girl whom he fell in love at the first sight .
1	Female U.S.A 35-44 Caucasian Master	here is the psp i got for christmas .	Since they were going to be traveling in the car they had to make sure electronic games were packed .
1	Female U.S.A 18-24 Caucasian Bachelor	my friend also thought it would be fun to sit on the freeway for a photo op .	My sister made sure to sit in the photo op .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	we all celebrated and ate together .	We celebrated our success and ate a piece of cake .
1	Male U.S.A 25-34 EastAsian Bachelor	looking up we saw the most beautiful building .	The architecture was interesting too .
1	Male U.S.A 18-24 Caucasian NoDegree	cosplay event getting the younger kids involved .	This Halloween, there was an event that kids could be involved in .
0	Female U.S.A 25-34 PacificIslander NoDegree	the target in the center was red and brown .	This is the toold we will be using tonight .
1	Female U.S.A 25-34 African NoDegree	there was a chocolate fondue fountain .	!
1	Female U.S.A 35-44 Caucasian Bachelor	i went to the car show the other day .	The car was ready for the day .
1	Female U.S.A 25-34 African NoDegree	the work party was held at a convention center .	This is Pete's graduation party .
0	Female U.S.A 35-44 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	we saw the small steeple once we got over the hill .	We could even see the steeple on the hill .
0	Male U.S.A 18-24 Caucasian Bachelor	the servers made some last minute preparations for the dinner .	Time to put the foutains to the true test .
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	afterwards i went home .	It was a long afternoon of picketing and chanting, before we got to go home .
1	Male U.S.A Under12 SouthAsian NoSchoolingCompleted	it 's not a good idea to take risks and get yourself stranded in the cold .	The idea of the risks were stranded .
1	Female U.S.A 18-24 Caucasian Bachelor	there was a parade he wanted me to go to .	He brought me to an annual festival .
0	Male U.S.A 12-17 SouthAsian SomeHighSchool,NoDiploma	this performance was a real crowd pleaser .	The real pleaser of the performance were the dancers .
0	Female U.S.A 18-24 Caucasian Edu-AssociateDegree	the chefs begin lining up the table to distribute food .	hundreds of plates eleglantly portayed the effeorts the chefs put into the dishs
0	Male U.S.A 25-34 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	here we are waiting to get into the fair .	That female dog Ruthann must of ruffled her, again .
0	Female U.S.A 25-34 SouthAsian Master	as the sun rose | we knew that more damage would likely be found . the quiet streets were like the calm after the storm .	All the sludge left from the melting during the day .
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	i even saw a wolf !	!
1	Female U.S.A 18-24 HispanicOrLatino HighSchool	they took a picture of the state .	Then mom wanted just a picture of the statue .
1	Male U.S.A 45-54 African TradeOrTechnicalOrVocationalTraining	they were able to find best things in it all . these costumes were in it all .	There are children performing a skit nearby .
1	Female U.S.A 25-34 African HighSchool	there were vendors lining the streets	every one is hoping for a large turn out
0	Female U.S.A 18-24 HispanicOrLatino Master	then i drew a bird coming out of the flames .	We both enjoyed how the artist drew the bird looking like it was coming out of the flames
0	Female U.S.A 25-34 African Edu-AssociateDegree	we stopped to watch a close game on tv | oooh | what a good game | see me | i 'm saying oooo !	then stopped to watch TV
0	Male U.S.A 18-24 PacificIslander Bachelor	she stepped up to receive her award and she was so excited .	The winner was excited when he stepped up and received his award .
0	Male U.S.A 25-34 African HighSchool	they are very beautiful though .	Gothic architecture has things like tall towers .
1	Female U.S.A 25-34 Caucasian Bachelor	i took the time to read about the history of the place .	There was neat historical information all around .
1	Female U.S.A 18-24 Caucasian Bachelor	geese were common to this area .	They only judge it by the shoreline .
1	Male U.S.A 25-34 Caucasian Master	[female] was also there . her and i go way back to elementary school . she 's definitely one of my closest friends .	SWMING IN THE WATER
1	Male U.S.A 18-24 Caucasian NoDegree	the art is amazing	The art was amazing .
0	Female U.S.A 55-74 Caucasian Bachelor	the road to the hiking trail was poorly marked . we almost missed it .	The poorly paved road that led to our hiking trail wasn't great for driving, but it was very scenic .
0	Female U.S.A 25-34 African SomeHighSchool,NoDiploma	the little girl peered over the railing to see the water .	Sally saw the ocean .
1	Female U.S.A 25-34 Caucasian Bachelor	having fun with others .	We always have fun together
1	Female U.S.A 18-24 Caucasian NoDegree	she found a shell that she loved and wanted to remember .	They found many cool shells on the beach .
1	Female U.S.A 25-34 Caucasian NoDegree	this is an overview of the place we visited .	I visited the overview of the street .
0	Female U.S.A 18-24 Caucasian Master	it reminded me of a movie set .	The set reminded everyone of a movie .
1	Male U.S.A 25-34 HispanicOrLatino NoDegree	community members sat in rows watching a speech .	My school was having a serious presentation today, and many poeple atteneded .
0	Male U.S.A 18-24 PacificIslander Bachelor	after i did that i took my wife to walk through downtown .	John and Maria wanted to see more of the scenic beauty this town had to offer .
0	Male U.S.A 18-24 EastAsian NoDegree	we love to see the fireworks every year .	Fire works were his favorite thing to photograph .
0	Female U.S.A 25-34 EastAsian Edu-AssociateDegree	the float is decorated in american colors .	The parade floats were all decorated in beautiful colors .
1	Female U.S.A 25-34 Caucasian Bachelor	they seem to want to set just about everything on fire .	We set the fire on the grill in order to start cooking the burgers .
1	Female U.S.A 35-44 Caucasian Master	and it was such a beautiful and fun trip .	The bike trip up the mountain was fun and beautiful .
0	Male U.S.A 35-44 Caucasian NoDegree	we all celebrated and ate together .	We celebrated our success and ate a piece of cake .
1	Female U.S.A 25-34 Caucasian Edu-AssociateDegree	he even took pictures of the event !	It was so fun to see when people made whole suits, even the tank one .
1	Male U.S.A 18-24 Caucasian NoDegree	the office is located on the second floor with a great window view of downtown .	The view from my windows office was great .
1	Male U.S.A Under12 SouthAsian NoSchoolingCompleted	i really love small boats too .	Some of the people love to sit inside the boat .
1	Male U.S.A 35-44 African Master	there was a fence blocking off private property nearby .	He went up to the nearby private property
0	Female U.S.A 25-34 Caucasian Bachelor	they tried each other 's to see if they were better .	!
0	Female U.S.A 55-74 EastAsian NoDegree	our team was winning just about the entire game .	Our team was starting to win and the crowd cheered .
1	Female U.S.A 18-24 Caucasian Bachelor	resting after the race .	They rested after the race .
1	Female U.S.A 18-24 Caucasian Bachelor	at the end of the hike | we paused to enjoy the ocean view .	The rock formation was by the sea .
1	Male U.S.A 25-34 Ethnic-NativeAmerican Master	we visited the local amusement park this weekend .	IT IS A CIRCUS
1	Male U.S.A 25-34 Caucasian Bachelor	some carried the banner | while others carried signs .	They all carried banners and signs proclaiming their peaceful, progressive beliefs .
1	Female U.K 35-44 Caucasian Bachelor	my favorite store on the street did n't even have a sign .	It was so huge .
0	Male U.K 35-44 HispanicOrLatino HighSchool	all of the rooms have atleast 2 windows . we ca n't wait to move in !	!
1	Female U.S.A 25-34 Caucasian NoDegree	lots of selfies were taken .	We took lots of selfies tonight .
1	Female U.S.A 25-34 Caucasian Master	it was hot and muggy at the beach .	Tourists can go to the beach .
0	Female U.S.A 25-34 Caucasian SomeHighSchool,NoDiploma	really feeling the christmas spirit | my two sons made a great gingerbread house .	My sons filled the house with Christmas spirit .
0	Male U.S.A 25-34 African Bachelor	they headed out after a short time to their honeymoon | very much in love .	There was a short time of love .
1	Female U.S.A 45-54 Caucasian Edu-AssociateDegree	it was 10 pm and the dj was busy spinning tunes for everyone at the club .	Ricco rocked the house as he spun is jammin' mix .
1	Male U.S.A 18-24 Caucasian NoDegree	and she will eat your doritos if you do n't pay attention so watch out .	But like everyone else, he likes to watch TV, play and eat
0	Male U.S.A 18-24 EastAsian HighSchool	towards the end of the celebration | two fire throwers came in to entertain the guests .	Two other men juggled with objects on fire .
0	Female U.S.A 25-34 PacificIslander NoDegree	and was showing his mom .	My mom can be seen with my aunt .
0	Male U.S.A 25-34 Caucasian Master	having fun at the event | drinks had a lot to do with it .	A group smiles for the camera .
1	Female U.S.A 18-24 Ethnic-NativeAmerican HighSchool	they walked to the steps and then watched the sun set on their first night in location .	this is a sunset
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	two gentleman are eating pizza but want to hide from the camera for a bit of fun .	The gentleman on the right tried to hide his pizza from the camera .
0	Male U.S.A 18-24 Ethnic-NativeAmerican Bachelor	there were people in a marching band playing great band music .	To play their traditional music .
1	Female U.S.A 35-44 Caucasian TradeOrTechnicalOrVocationalTraining	this is picture of my car | parked near our house | overlooking the lake .	Often we see people parked in a spot overlooking the town, hoping to get a good picture .
1	Female U.S.A 45-54 Caucasian HighSchool	[male] held down his chair while i took pictures of the kids .	This year they get pictures with santa hope they smile good then .
0	Female U.S.A 35-44 Other Bachelor	finally we went to the throne room . it was amazing	The highlight of the visit to the castle was to sit upon the throne of the king .
1	Female U.S.A 25-34 Caucasian NoDegree	they avoided gun fire .	Being cautious helps them avoid gunfire .
0	Male U.S.A Under12 SouthAsian NurserySchoolTo8thGrade	in the distance there 's a tiny little lighthouse | slightly irrelevant to anything we did today | it just looked different so i wanted a picture !	We actually contemplated climbing this for a better looksee .
1	Female U.S.A 25-34 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	after we were done . we grabbed hands and started to sing songs .	you dont find these things everywhere
0	Female U.K 35-44 Caucasian Bachelor	when they 're put next to each other | it 's easy to tell which designs are the best .	Though it's probably the choice of many architects to execute easy designs, the design of this house makes it easy to understand why people become architects  .
1	Male U.S.A 25-34 African Edu-AssociateDegree	at night we all had out own tents to sleep in .	With the tents up, they will be sound to sleep comfortably at night .
0	Male U.S.A 45-54 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	after a lunch of candy we took a walk by the ocean | where the ponds intertwine before heading to the sea .	Next let's go on a hike by the river .
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	visiting my girlfriend 's town in my new car .	I was visiting my girlfriend out of town .
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	biking to the market for some shopping .	I figured while I was biking I might as well go shopping at the market .
1	Female U.S.A 18-24 Caucasian NoDegree	some like to use the less traveled steps that only go mid way up .	We traveled mid-way up the steps until I had to stop to rest .
1	Male U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	here comes another white one .	For reals though ,all of these photos either lost their usage rights or have been taken down from the website .
1	Female U.S.A 35-44 Caucasian NoDegree	they parked their car outside the street .	There is street parking allowed aswell
1	Male U.S.A 25-34 Caucasian NoDegree	auntie and uncle love the little guy !	But you could still see the horror in his eyes as he thought about those olives while his parents were clueless .
1	Male U.S.A 25-34 Caucasian Bachelor	this person dressed up as a rabbit .	The day also featured some furry friends, as well .
1	Female U.K 18-24 Other NoDegree	not really a fan of the blue shutters on this one or the red brick .	They are queuing outside
1	Female U.S.A 45-54 Caucasian Edu-AssociateDegree	these festivals portray unique events in history and revolve around the morals learned from the events .	Those in the parade, wearing unique indigenous dress, lined up for a communal performance in front of very old plaster farm house on a rural road, where they portray ancestral ritual which revolve around family and community .
0	Female U.K 25-34 Caucasian Edu-AssociateDegree	only a matter of time before she broke out the glow sticks in the club .	Time together was limited and we all wanted the most time with her .
0	Female U.S.A 25-34 Other Edu-AssociateDegree	they were starving and ready to dive in !	The food looked amazing .
0	Non-binary U.S.A 18-24 Caucasian Bachelor	at the end of the day | the baby was tired and he started to drift into sleep as we strolled him from the boat to our car .	Repent all yee, the time of the X is at hand he will save you from nothing the X saves and sees all ha ha ha
0	Male U.S.A 45-54 EastAsian Doctorate	outside i found yellow flowers and crossed off another color .	We wished it was outside with the yellow roses .
1	Male U.S.A 25-34 Caucasian NoDegree	as we passed under a bridge | we came upon the highlight of the tour .	The tour passes a beautiful bridge that was the highlight of the trip .
0	Female U.S.A 35-44 Ethnic-NativeAmerican Master	we took a tour of ancient civilizations in location . we started through a tour in a cavernous area .	The tour started at a cool location .
1	Female U.S.A 35-44 African Edu-AssociateDegree	i saw a bird .	It's not rare to see birds of different variety .
1	Female U.S.A 18-24 Caucasian Edu-AssociateDegree	i also made some other food .	The woman went outside to grab some food .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	the drummers were playing	The drummers led the parade while the band was playing behind them .
1	Male U.S.A 18-24 Caucasian NoDegree	the men were just as excited .	The boys looked excited too .
1	Female U.K 25-34 Caucasian NoDegree	the fireworks started before dark .	The fireworks started an hour after it went dark .
1	Male U.S.A 25-34 Caucasian Bachelor	i said my goodbyes and he entered the building .	Aiden felt like a big boy that day .
0	Male U.S.A 18-24 Caucasian Master	and view the cool buildings	The view from the street was excellent, littered with cool buildings .
1	Female U.S.A 45-54 Caucasian Bachelor	someone spun some tunes while we danced .	My friends spun each other and danced while a trumpeter played a tune .
1	Female U.S.A 25-34 Caucasian Bachelor	this is the interpretive dance section of the evening .	A man danced in celebration as part of the drama .
1	Female U.S.A 55-74 Caucasian Master	the mannequin was not dressed	Betty, who was in chemotherapy for cancer,  took a shopping trip to New York where she enjoyed the mannequins in the windows .
1	Female U.S.A 25-34 Caucasian Bachelor	my brother found a few of his old computers he had forgotten about .	She also found forgotten computers that she brought inside .
1	Female U.S.A 18-24 Caucasian Bachelor	this statue was very nice to look at .	There is a nice statue which is interesting to view .
1	Female U.S.A 18-24 Caucasian NoDegree	we passed a big boat on the way out .	To not get hit by that big boat is his wish .
0	Male U.K 18-24 SouthAsian NurserySchoolTo8thGrade	these stained glass windows depicted scenes from the bible .	Today we went to a cathedral where we say many beautiful stained glass windows depicting narrative scenes .
0	Male U.S.A 45-54 PacificIslander Bachelor	there were many students graduating .	Once the party started the group loosened up .
0	Male U.S.A 18-24 Ethnic-NativeAmerican Master	it is an old building with a lot of books .	In the library building were a lot of books .
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	we had desert .	And even was able to enjoy some tasty desert too .
1	Male U.S.A 25-34 Caucasian HighSchool	our coach believes in us .	however the couch was worried they would lose
1	Female U.S.A 25-34 Caucasian Master	and among the ruins | you find hidden gems like this church .	Walking further, we saw an ornate and historical looking church .
1	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	this was the grand finale and the end of a wonderful day !	There were many fireworks and everyone was happy .
0	Female U.K 35-44 Caucasian Bachelor	the stunning architecture was amazing art !	Today I went to see a musuem that had interesting exhibits from around the world .
1	Male U.K 35-44 Caucasian Edu-AssociateDegree	it was her big day !	Today is the wedding day and the mother and father couldn't be happier .
0	Male U.S.A Under12 SouthAsian SomeHighSchool,NoDiploma	of course we had to try them out .	John was pensive as he spent time browsing the aisles .
1	Female U.S.A 55-74 Caucasian NoDegree	we saw the american flags on top and could n't believe how high they were .	We ride on all the scariest rides including the ferris wheel that is topped with American flags .
